word,lemma,part_of_speech,tag,absolute_frequency
puffers,puffer,NOUN,NNS,1
puffs,puff,NOUN,NNS,1
puffy,puffy,ADJ,JJ,3
pull,pull,NOUN,NN,4
pull,pull,VERB,VB,12
pull,pull,VERB,VBP,2
pulled,pull,VERB,VBN,11
pulled,pull,VERB,VBD,2
pulling,pull,VERB,VBG,9
pulling,pulling,NOUN,NN,1
pulls,pull,VERB,VBZ,4
pulmonale,pulmonale,PROPN,NNP,4
pulmonary,pulmonary,ADJ,JJ,179
pulmonary,pulmonary,NOUN,NN,19
pulmonary,pulmonary,PROPN,NNP,4
pulp,pulp,NOUN,NN,49
pulpectomy,pulpectomy,PROPN,NNP,1
pulpitis,pulpitis,NOUN,NN,3
pulpotomy,pulpotomy,NOUN,NN,4
pulpy,pulpy,NOUN,NN,3
pulsating,pulsate,VERB,VBG,1
pulse,pulse,NOUN,NN,35
pulse,pulse,PROPN,NNP,1
pulsed,pulse,VERB,VBN,2
pulsed,pulsed,ADJ,JJ,1
pulses,pulse,NOUN,NNS,16
pulsion,pulsion,NOUN,NN,1
pulverized,pulverize,VERB,VBN,1
pumice,pumice,NOUN,NN,1
pump,pump,VERB,VB,19
pump,pump,NOUN,NN,31
pump,pump,VERB,VBP,3
pumped,pump,VERB,VBN,29
pumped,pump,VERB,VBD,3
pumping,pump,VERB,VBG,37
pumping,pumping,NOUN,NN,19
pumps,pump,VERB,VBZ,11
punch,punch,NOUN,NN,4
punch,punch,VERB,VB,2
punches,punch,VERB,VBZ,1
puncta,puncta,PROPN,NNP,1
puncta,puncta,NOUN,NN,1
punctuated,punctuate,VERB,VBN,2
punctuation,punctuation,NOUN,NN,1
puncture,puncture,NOUN,NN,19
puncture,puncture,VERB,VB,1
punctured,puncture,VERB,VBN,4
punctures,puncture,VERB,VBZ,1
pungent,pungent,ADJ,JJ,3
punished,punish,VERB,VBN,1
punishing,punish,VERB,VBG,2
punishment,punishment,NOUN,NN,1
pupil,pupil,NOUN,NN,47
pupils,pupil,NOUN,NNS,12
pura,pura,NOUN,NN,1
pure,pure,ADJ,JJ,10
puree,puree,ADJ,JJ,1
puree,puree,NOUN,NN,1
pureed,pureed,NOUN,NN,2
purees,puree,NOUN,NNS,1
purely,purely,ADV,RB,3
purer,pure,ADJ,JJR,1
purgative,purgative,ADJ,JJ,1
purge,purge,NOUN,NN,1
purification,purification,NOUN,NN,5
purified,purify,VERB,VBN,5
purified,purified,ADJ,JJ,1
purify,purify,VERB,VB,1
purify,purify,VERB,VBP,1
purifying,purify,VERB,VBG,2
purine,purine,NOUN,NN,5
purine,purine,ADJ,JJ,1
purinol,purinol,NOUN,NN,1
purity,purity,NOUN,NN,1
purple,purple,ADJ,JJ,18
purple,purple,NOUN,NN,2
purplish,purplish,ADJ,JJ,2
purported,purport,VERB,VBN,1
purpose,purpose,NOUN,NN,25
purposeful,purposeful,ADJ,JJ,2
purposefully,purposefully,ADV,RB,2
purposeless,purposeless,NOUN,NN,1
purposes,purpose,NOUN,NNS,24
purpura,purpura,NOUN,NN,4
purpura,purpura,ADJ,JJR,21
purpura,Purpura,ADJ,JJR,21
purpurea,purpurea,NOUN,NN,1
purse,purse,NOUN,NN,1
pursed,pursed,ADJ,JJ,1
pursue,pursue,VERB,VB,1
purulent,purulent,ADJ,JJ,1
pus,pus,NOUN,NN,77
pus,pus,X,FW,4
pus,pus,PROPN,NNP,9
pus,pu,NOUN,NNS,1
push,push,VERB,VB,12
push,push,VERB,VBP,1
pushed,push,VERB,VBN,12
pushed,push,VERB,VBD,4
pushes,push,VERB,VBZ,9
pushing,push,VERB,VBG,7
puslike,puslike,VERB,VB,1
pustular,pustular,ADJ,JJ,1
pustule,pustule,NOUN,NN,4
pustules,pustule,NOUN,NNS,5
put,put,VERB,VBD,4
put,put,VERB,VB,2
put,put,VERB,VBN,16
puted,put,VERB,VBN,1
puter,puter,NOUN,NN,1
putrefaction,putrefaction,NOUN,NN,1
putrefying,putrefy,VERB,VBG,1
puts,put,VERB,VBZ,11
putting,put,VERB,VBG,11
puva,puva,NOUN,NN,8
py,py,PROPN,NNP,5
pyelitis,pyelitis,PROPN,NNP,1
pyelography,pyelography,NOUN,NN,2
pyelolithotomy,pyelolithotomy,NOUN,NN,2
pyelonephritis,pyelonephritis,NOUN,NN,12
pyeloplasty,pyeloplasty,PROPN,NNP,1
pylori,pylori,NOUN,NN,15
pylori,pylori,PROPN,NNP,1
pyloric,pyloric,ADJ,JJ,14
pyloric,pyloric,NOUN,NN,4
pyloric,pyloric,INTJ,UH,2
pyloroplasty,pyloroplasty,PROPN,NNP,1
pylorus,pylorus,NOUN,NN,3
pyoderma,pyoderma,PROPN,NNP,1
pyogenic,pyogenic,ADJ,JJ,4
pyramid,pyramid,NOUN,NN,3
pyrazinamide,pyrazinamide,NOUN,NN,1
pyrexia,pyrexia,NOUN,NN,5
pyridoxine,pyridoxine,NOUN,NN,5
pyrimethamine,pyrimethamine,NOUN,NN,1
pyrimethamine,pyrimethamine,VERB,VB,1
pyrogen,pyrogen,NOUN,NN,1
pyrogens,pyrogen,NOUN,NNS,2
pyromania,pyromania,PROPN,NNP,1
pyrophosphate,pyrophosphate,NOUN,NN,1
pyroxylin,pyroxylin,NOUN,NN,1
pyruvate,pyruvate,ADJ,JJ,3
pyruvic,pyruvic,ADJ,JJ,1
pyuria,pyuria,PROPN,NNP,1
q,q,NOUN,NN,8
q,q,ADJ,JJ,1
qaly,QALY,NOUN,NNS,1
quackery,quackery,NOUN,NN,1
quacy,quacy,NOUN,NN,1
quadrant,quadrant,NOUN,NN,1
quadrantectomy,quadrantectomy,NOUN,NN,1
quadriceps,quadricep,NOUN,NNS,10
quadriparesis,quadriparesis,NOUN,NN,1
quadriplegia,quadriplegia,NOUN,NN,3
quadriplegia,quadriplegia,PROPN,NNP,1
quadruplets,quadruplet,NOUN,NNS,1
qualified,qualified,ADJ,JJ,5
qualify,qualify,VERB,VB,1
qualitative,qualitative,ADJ,JJ,2
qualities,quality,NOUN,NNS,3
quality,quality,NOUN,NN,19
quantify,quantify,VERB,VB,2
quantitative,quantitative,ADJ,JJ,2
quantities,quantity,NOUN,NNS,24
quantity,quantity,NOUN,NN,11
quarantine,quarantine,NOUN,NN,4
quarter,quarter,NOUN,NN,9
quarters,quarter,NOUN,NNS,3
quate,quate,ADJ,JJ,5
quate,quate,PROPN,NNP,3
quately,quately,ADV,RB,2
que,que,ADJ,JJ,1
quences,quence,NOUN,NNS,2
quency,quency,PROPN,NNP,1
quency,quency,NOUN,NN,1
quent,quent,ADJ,JJ,8
quently,quently,ADV,RB,7
quested,quest,VERB,VBN,1
question,question,NOUN,NN,2
questionable,questionable,ADJ,JJ,1
questioned,question,VERB,VBN,1
questioning,question,VERB,VBG,1
questionnaire,questionnaire,NOUN,NN,1
questionnaires,questionnaire,NOUN,NNS,1
questions,question,NOUN,NNS,9
questions,question,VERB,VBZ,1
quet,quet,NOUN,NN,1
quetiapine,quetiapine,NOUN,NN,1
quick,quick,ADV,RB,2
quick,quick,ADJ,JJ,5
quickening,quicken,VERB,VBG,2
quickens,quicken,VERB,VBZ,1
quicker,quick,ADJ,JJR,3
quicker,quick,ADV,RBR,1
quickly,quickly,ADV,RB,50
quiescence,quiescence,NOUN,NN,1
quiet,quiet,ADJ,JJ,3
quieter,quieter,ADJ,JJ,1
quietly,quietly,ADV,RB,1
quillizers,quillizer,NOUN,NNS,1
quinapril,quinapril,PROPN,NNP,1
quine,quine,NOUN,NN,1
quinidine,quinidine,NOUN,NN,1
quinine,quinine,NOUN,NN,7
quinine,quinine,VERB,VB,1
quinine,quinine,ADJ,JJ,1
quinoline,quinoline,NOUN,NN,1
quinolone,quinolone,NOUN,NN,2
quinolones,quinolone,NOUN,NNS,2
quinsy,quinsy,PROPN,NNP,3
quinsy,quinsy,NOUN,NN,1
quinsy,quinsy,ADV,RB,1
quire,quire,VERB,VBP,2
quired,quire,VERB,VBN,2
quires,quire,VERB,VBZ,1
quite,quite,ADV,RB,12
quito,quito,PROPN,NNP,1
quitoes,quitoe,NOUN,NNS,2
quotient,quotient,NOUN,NN,3
r,r,NOUN,NN,11
ra,ra,PROPN,NNP,1
rabbit,rabbit,ADJ,JJ,1
rabid,rabid,ADJ,JJ,1
rabid,rabid,NOUN,NN,1
rabies,rabie,NOUN,NNS,29
rabies,rabies,NOUN,NN,1
race,race,NOUN,NN,4
races,race,NOUN,NNS,2
rachitic,rachitic,ADJ,JJ,1
racic,racic,NOUN,NN,1
racic,racic,PROPN,NNP,1
rad,rad,ADJ,JJ,5
rad,rad,NOUN,NN,5
radial,radial,ADJ,JJ,16
radial,radial,NOUN,NN,1
radiate,radiate,VERB,VB,1
radiate,radiate,NOUN,NN,1
radiated,radiate,VERB,VBN,1
radiates,radiate,VERB,VBZ,2
radiates,radiate,NOUN,NNS,2
radiating,radiate,VERB,VBG,1
radiation,radiation,NOUN,NN,178
radical,radical,ADJ,JJ,15
radically,radically,ADV,RB,1
radicals,radical,NOUN,NNS,4
radiculopathy,radiculopathy,ADJ,JJ,5
radio,radio,NOUN,NN,22
radioactive,radioactive,ADJ,JJ,72
radioactively,radioactively,ADV,RB,1
radioactivity,radioactivity,NOUN,NN,5
radioallergosorbent,radioallergosorbent,PROPN,NNP,1
radioallergosorbent,radioallergosorbent,NOUN,NN,1
radiofrequency,radiofrequency,NOUN,NN,2
radiograph,radiograph,NOUN,NN,1
radiographer,radiographer,NOUN,NN,3
radiographers,radiographer,NOUN,NNS,2
radiography,radiography,NOUN,NN,1
radioimmunoassay,radioimmunoassay,NOUN,NN,4
radioisotope,radioisotope,NOUN,NN,3
radioisotopes,radioisotope,NOUN,NNS,7
radiologic,radiologic,ADJ,JJ,1
radiological,radiological,ADJ,JJ,1
radiologist,radiologist,NOUN,NN,2
radiologists,radiologist,NOUN,NNS,2
radiology,radiology,NOUN,NN,7
radiology,radiology,VERB,VB,1
radiolucent,radiolucent,ADJ,JJ,4
radionuclide,radionuclide,NOUN,NN,46
radionuclide,radionuclide,ADJ,JJ,2
radionuclide,radionuclide,ADV,RB,1
radionuclides,radionuclide,NOUN,NNS,1
radiopaque,radiopaque,ADJ,JJ,6
radiopaque,radiopaque,NOUN,NN,6
radiotherapy,radiotherapy,NOUN,NN,126
radiotherapy,RADIOTHERAPY,NOUN,NNS,3
radiotherapy,radiotherapy,VERB,VBP,1
radiotransparent,radiotransparent,NOUN,NN,4
radiotransparent,RADIOTRANSPARENT,VERB,VBN,1
radium,radium,NOUN,NN,8
radius,radius,NOUN,NN,29
radon,radon,PROPN,NNP,3
radon,radon,NOUN,NN,1
rads,rad,NOUN,NNS,3
raft,raft,NOUN,NN,1
ragged,rag,VERB,VBN,1
raine,raine,NOUN,NN,1
rainfall,rainfall,NOUN,NN,1
rainwater,rainwater,NOUN,NN,2
raise,raise,VERB,VB,14
raise,raise,VERB,VBP,4
raised,raise,VERB,VBN,108
raised,raise,VERB,VBD,35
raised,raised,ADJ,JJ,3
raises,raise,VERB,VBZ,9
raising,raise,VERB,VBG,5
raisins,raisin,NOUN,NNS,2
ral,ral,PROPN,NNP,6
ralens,ralen,NOUN,NNS,1
ralgia,ralgia,PROPN,NNP,1
rallied,rally,VERB,VBN,1
rally,rally,NOUN,NN,2
rally,rally,VERB,VB,1
raloxifene,raloxifene,NOUN,NN,2
raloxifene,raloxifene,VERB,VB,1
ramin,ramin,NOUN,NN,1
ramipril,ramipril,PROPN,NNP,1
rancidity,rancidity,NOUN,NN,1
random,random,ADJ,JJ,9
random,random,NOUN,NN,1
randomized,randomize,VERB,VBD,1
randomly,randomly,ADV,RB,2
ranean,ranean,ADJ,JJ,1
ranes,rane,NOUN,NNS,1
range,range,NOUN,NN,97
range,range,VERB,VBP,16
range,range,VERB,VB,9
range,range,PROPN,NNP,1
ranges,range,VERB,VBZ,7
ranges,range,NOUN,NNS,1
ranging,range,VERB,VBG,7
ranitidine,ranitidine,NOUN,NN,4
rank,rank,NOUN,NN,1
ranked,rank,VERB,VBD,1
ranking,rank,VERB,VBG,1
ranks,rank,VERB,VBZ,1
rant,rant,NOUN,NN,1
ranula,ranula,VERB,VBZ,1
ranula,ranula,PROPN,NNPS,1
ranulas,ranulas,INTJ,UH,1
rape,rape,NOUN,NN,10
rapeseed,rapeseed,NOUN,NN,1
raphobia,raphobia,PROPN,NNP,1
raphy,raphy,NOUN,NN,3
rapid,rapid,ADJ,JJ,124
rapid,rapid,NOUN,NN,3
rapidly,rapidly,ADV,RB,119
rare,rare,ADJ,JJ,482
rarely,rarely,ADV,RB,267
rarer,rarer,ADV,RBR,2
rarer,rare,ADJ,JJR,5
rarer,rarer,ADJ,JJ,2
rarest,rarest,ADJ,JJ,1
rary,rary,PROPN,NNP,1
rary,rary,ADJ,JJ,2
rash,rash,NOUN,NN,223
rash,rash,ADJ,JJ,4
rash,rash,PROPN,NNP,3
rash,rash,VERB,VB,2
rashes,rash,NOUN,NNS,26
raspberry,raspberry,NOUN,NN,2
rast,rast,VERB,VB,1
rast,RAST,NOUN,NNS,2
rat,rat,NOUN,NN,10
rate,rate,NOUN,NN,269
rate,rate,VERB,VB,1
rated,rate,VERB,VBD,1
rates,rate,NOUN,NNS,27
rates,rate,VERB,VBZ,1
rather,rather,ADV,RB,63
ratherthan,ratherthan,PROPN,NNP,1
rating,rate,VERB,VBG,1
ratio,ratio,NOUN,NN,8
ration,ration,NOUN,NN,6
rational,rational,ADJ,JJ,3
rationalization,rationalization,NOUN,NN,2
rations,ration,NOUN,NNS,3
rative,rative,ADJ,JJ,1
ratory,ratory,ADJ,JJ,5
ratory,ratory,PROPN,NNP,1
rats,rat,NOUN,NNS,15
rattle,rattle,VERB,VB,1
raw,raw,ADJ,JJ,24
raw,raw,NOUN,NN,1
ray,ray,NOUN,NN,231
ray,ray,ADJ,JJ,5
rayed,ray,VERB,VBN,6
rayed,rayed,ADJ,JJ,1
rays,ray,NOUN,NNS,245
razors,razor,NOUN,NNS,2
rbcs,rbc,NOUN,NNS,7
rches,rche,NOUN,NNS,1
re,re,NOUN,NNS,1
re,re,VERB,VB,2
re,re,VERB,VBD,1
re,re,VERB,VBG,1
re,re,ADP,IN,2
re,re,VERB,VBN,1
reabsorb,reabsorb,VERB,VB,4
reabsorbed,reabsorb,VERB,VBN,15
reabsorbs,reabsorb,VERB,VBZ,1
reabsorption,reabsorption,NOUN,NN,5
reaccumulating,reaccumulating,NOUN,NN,1
reach,reach,VERB,VB,29
reach,reach,VERB,VBP,8
reach,reach,NOUN,NN,2
reached,reach,VERB,VBD,2
reached,reach,VERB,VBN,9
reaches,reach,VERB,VBZ,35
reaching,reach,VERB,VBG,15
react,react,VERB,VB,3
react,react,VERB,VBP,2
reacted,react,VERB,VBN,1
reacting,react,VERB,VBG,2
reaction,reaction,NOUN,NN,154
reactions,reaction,NOUN,NNS,124
reactions,reaction,VERB,VBZ,1
reactivated,reactivate,VERB,VBN,3
reactivated,reactivated,ADJ,JJ,1
reactivation,reactivation,NOUN,NN,3
reactive,reactive,ADJ,JJ,10
reactors,reactor,NOUN,NNS,4
reacts,react,VERB,VBZ,14
read,read,VERB,VB,11
read,read,VERB,VBD,1
read,read,VERB,VBN,2
readily,readily,ADV,RB,10
readiness,readiness,NOUN,NN,1
reading,reading,NOUN,NN,12
reading,read,VERB,VBG,4
reading,reading,ADJ,JJ,1
ready,ready,ADJ,JJ,9
ready,ready,ADV,RB,1
reagent,reagent,NOUN,NN,1
reagent,reagent,ADJ,JJ,1
real,real,ADJ,JJ,7
realign,realign,VERB,VB,5
realign,realign,VERB,VBP,1
realigned,realign,VERB,VBN,1
realignment,realignment,NOUN,NN,2
realistic,realistic,ADJ,JJ,1
reality,reality,NOUN,NN,11
realize,realize,VERB,VBP,1
realizes,realize,VERB,VBZ,1
realizing,realize,VERB,VBG,1
really,really,ADV,RB,1
reappear,reappear,VERB,VB,2
reappears,reappear,VERB,VBZ,1
reapplied,reapplie,VERB,VBN,1
rear,rear,ADJ,JJ,10
rear,rear,NOUN,NN,12
rearmost,rearmost,ADJ,JJ,1
rearranged,rearrange,VERB,VBN,1
rearrangement,rearrangement,NOUN,NN,3
rearview,rearview,NOUN,NN,1
reason,reason,NOUN,NN,62
reason,reason,VERB,VB,2
reasonable,reasonable,ADJ,JJ,4
reasonably,reasonably,ADV,RB,3
reasoned,reasoned,NOUN,NN,1
reasoned,reason,VERB,VBN,2
reasoning,reasoning,NOUN,NN,2
reasons,reason,NOUN,NNS,31
reassurance,reassurance,NOUN,NN,8
reassuring,reassure,VERB,VBG,1
reattach,reattach,VERB,VB,2
reattached,reattache,VERB,VBN,2
reattached,reattache,VERB,VBD,1
reattachment,reattachment,NOUN,NN,1
rebellion,rebellion,NOUN,NN,1
rebeve,rebeve,ADJ,JJ,1
rebounds,rebound,VERB,VBZ,2
reboxetine,reboxetine,NOUN,NN,2
rebreathe,rebreathe,PROPN,NNP,1
rebuild,rebuild,VERB,VB,1
rebuilt,rebuild,VERB,VBN,1
recall,recall,NOUN,NN,4
recall,recall,PROPN,NNP,4
recall,recall,VERB,VB,6
recalled,recall,VERB,VBN,1
receded,recede,VERB,VBN,1
receding,recede,VERB,VBG,7
receive,receive,VERB,VBP,6
receive,receive,VERB,VB,21
received,receive,VERB,VBN,14
received,receive,VERB,VBD,3
receiver,receiver,NOUN,NN,4
receivers,receiver,NOUN,NNS,1
receives,receive,VERB,VBZ,20
receives,receive,NOUN,NNS,1
receiving,receive,VERB,VBG,11
receiving,receiving,NOUN,NN,1
recent,recent,ADJ,JJ,19
recently,recently,ADV,RB,10
reception,reception,NOUN,NN,2
receptive,receptive,ADJ,JJ,2
receptor,receptor,PROPN,NNP,2
receptor,receptor,NOUN,NN,52
receptor,receptor,VERB,VB,2
receptors,receptor,NOUN,NNS,80
recesses,recess,NOUN,NNS,1
recession,recession,NOUN,NN,1
recessive,recessive,ADJ,JJ,37
recessive,recessive,NOUN,NN,16
recipient,recipient,NOUN,NN,32
recipient,recipient,PROPN,NNP,2
recipient,recipient,ADJ,JJ,1
recipients,recipient,NOUN,NNS,3
reciprocal,reciprocal,ADJ,JJ,1
recirculate,recirculate,VERB,VB,1
reciting,recite,VERB,VBG,1
reclaim,reclaim,VERB,VBP,1
reclassified,reclassify,VERB,VBN,1
reclined,reclined,ADJ,JJ,1
reclining,recline,VERB,VBG,1
recognition,recognition,NOUN,NN,4
recognizable,recognizable,ADJ,JJ,6
recognizably,recognizably,ADV,RB,1
recognize,recognize,VERB,VB,16
recognize,recognize,VERB,VBP,1
recognized,recognize,VERB,VBN,23
recognized,recognize,VERB,VBD,4
recognizes,recognize,VERB,VBZ,2
recognizing,recognize,VERB,VBG,2
recombinant,RECOMBINANT,NOUN,NNS,1
recombinant,recombinant,ADJ,JJ,3
recommend,recommend,VERB,VBP,2
recommend,recommend,VERB,VB,1
recommendations,recommendation,NOUN,NNS,3
recommended,recommend,VERB,VBN,69
recommended,recommend,VERB,VBD,7
recompression,recompression,NOUN,NN,2
reconnected,reconnecte,VERB,VBN,1
reconnection,reconnection,NOUN,NN,3
reconstituted,reconstitute,VERB,VBN,1
reconstitution,reconstitution,NOUN,NN,1
reconstruct,reconstruct,VERB,VB,7
reconstructed,reconstruct,VERB,VBN,1
reconstructing,reconstruct,VERB,VBG,1
reconstruction,reconstruction,NOUN,NN,7
reconstructive,reconstructive,ADJ,JJ,10
record,record,NOUN,NN,6
record,record,VERB,VB,14
record,record,ADJ,JJ,1
recorded,record,VERB,VBN,20
recorded,record,VERB,VBD,2
recording,record,VERB,VBG,8
recording,recording,NOUN,NN,18
recordings,recording,NOUN,NNS,9
records,record,NOUN,NNS,3
records,record,VERB,VBZ,6
recover,recover,VERB,VB,13
recover,recover,VERB,VBP,15
recover,recover,NOUN,NN,1
recovered,recover,VERB,VBN,1
recovering,recover,VERB,VBG,3
recovers,recover,VERB,VBZ,5
recovery,recovery,NOUN,NN,101
recreation,recreation,NOUN,NN,1
recreational,recreational,ADJ,JJ,1
rect,rect,VERB,VB,3
rect,rect,ADJ,JJ,4
rectal,rectal,ADJ,JJ,37
rectal,rectal,VERB,VB,1
rectal,RECTAL,VERB,VBG,1
rectal,rectal,NOUN,NN,2
rectally,rectally,ADV,RB,1
rected,recte,VERB,VBN,1
recting,recte,VERB,VBG,1
rection,rection,NOUN,NN,1
rectly,rectly,ADV,RB,1
rectocele,rectocele,NOUN,NNS,4
rectocele,rectocele,PROPN,NNP,2
rectocele,rectocele,INTJ,UH,1
rectocele,rectocele,NOUN,NN,1
rectum,rectum,NOUN,NN,131
rectus,rectus,PROPN,NNP,9
rectus,rectu,NOUN,NNS,3
rectus,rectus,NOUN,NN,3
recur,recur,VERB,VB,23
recur,recur,VERB,VBN,2
recur,recur,VERB,VBP,3
recur,recur,NOUN,NN,1
recur,recur,PROPN,NNP,1
recurred,recur,VERB,VBN,1
recurrence,recurrence,NOUN,NN,25
recurrences,recurrence,NOUN,NNS,2
recurrent,recurrent,ADJ,JJ,89
recurrent,recurrent,NOUN,NN,7
recurrent,recurrent,VERB,VB,1
recurring,recur,VERB,VBG,8
recurs,recur,VERB,VBZ,13
recycled,recycle,VERB,VBN,1
recycling,recycle,VERB,VBG,1
red,red,ADJ,JJ,380
red,red,NOUN,NN,47
red,red,PROPN,NNP,11
redden,redden,VERB,VB,1
reddened,redden,VERB,VBD,1
reddened,reddened,ADJ,JJ,6
reddening,redden,VERB,VBG,5
reddening,reddening,NOUN,NN,3
reddens,redden,NOUN,NNS,1
reddish,reddish,ADJ,JJ,6
redirect,redirect,VERB,VB,2
redirected,redirect,VERB,VBN,2
redirecting,redirect,VERB,VBG,1
redirects,redirect,VERB,VBZ,1
redissolve,redissolve,VERB,VB,1
redness,redness,NOUN,NN,40
reds,red,NOUN,NNS,1
reduce,reduce,VERB,VB,242
reduce,reduce,VERB,VBP,31
reduced,reduce,VERB,VBN,191
reduced,reduced,ADJ,JJ,43
reduced,reduce,VERB,VBD,11
reduces,reduce,VERB,VBZ,93
reducible,reducible,ADJ,JJ,1
reducing,reduce,VERB,VBG,59
reduction,reduction,NOUN,NN,64
reduction,reduction,VERB,VB,1
reductions,reduction,NOUN,NNS,2
redundant,redundant,ADJ,JJ,1
refer,refer,VERB,VB,86
refer,refer,VERB,VBP,5
reference,reference,NOUN,NN,12
referral,referral,VERB,VB,1
referrals,referral,NOUN,NNS,1
referred,referred,ADJ,JJ,2
referred,refer,VERB,VBN,16
referred,refer,VERB,VBD,19
referring,refer,VERB,VBG,9
refers,refer,VERB,VBZ,74
refill,refill,VERB,VB,1
refill,refill,NOUN,NN,1
refined,refined,ADJ,JJ,7
refineries,refinery,NOUN,NNS,1
reflect,reflect,VERB,VBP,1
reflect,reflect,VERB,VB,5
reflected,reflect,VERB,VBN,11
reflected,reflect,VERB,VBD,4
reflecting,reflect,VERB,VBG,2
reflection,reflection,NOUN,NN,4
reflections,reflection,NOUN,NNS,5
reflects,reflect,VERB,VBZ,3
reflex,reflex,NOUN,NN,47
reflex,reflex,ADJ,JJ,28
reflex,reflex,PROPN,NNP,20
reflex,REFLEX,NOUN,NNS,1
reflexbox,reflexbox,PROPN,NNP,1
reflexes,reflex,NOUN,NNS,27
reflexology,reflexology,NOUN,NN,1
reflux,reflux,NOUN,NN,47
reflux,reflux,PROPN,NNP,7
reflux,reflux,VERB,VB,1
reformed,reform,VERB,VBD,1
refraction,refraction,NOUN,NN,10
refractive,refractive,ADJ,JJ,6
refracts,refract,VERB,VBZ,1
refreshed,refresh,VERB,VBN,1
refreshing,refreshing,ADJ,JJ,1
refrigerator,refrigerator,NOUN,NN,1
refugees,refugee,NOUN,NNS,1
refusal,refusal,NOUN,NN,2
refuse,refuse,VERB,VB,1
refuse,refuse,VERB,VBP,1
refused,refuse,VERB,VBN,1
refuses,refuse,VERB,VBZ,1
refusing,refuse,VERB,VBG,1
regaine,regaine,NOUN,NN,1
regained,regain,VERB,VBN,3
regained,regained,ADJ,JJ,1
regains,regain,VERB,VBZ,1
regard,regard,NOUN,NN,3
regarded,regard,VERB,VBN,6
regarding,regard,VERB,VBG,9
regardless,regardless,ADV,RB,5
regenerate,regenerate,VERB,VB,8
regenerates,regenerate,VERB,VBZ,1
regenerating,regenerate,VERB,VBG,2
regeneration,regeneration,NOUN,NN,2
regime,regime,NOUN,NN,3
region,region,NOUN,NN,41
regional,regional,ADJ,JJ,2
regions,region,NOUN,NNS,42
register,register,VERB,VB,4
register,register,VERB,VBP,1
registered,register,VERB,VBN,1
registers,register,VERB,VBZ,2
registration,registration,NOUN,NN,4
regression,regression,NOUN,NN,4
regret,regret,NOUN,NN,1
regrow,regrow,VERB,VB,3
regrows,regrow,VERB,VBZ,2
regrowth,regrowth,NOUN,NN,1
regular,regular,ADJ,JJ,127
regularly,regularly,ADV,RB,42
regulate,regulate,VERB,VBP,8
regulate,regulate,VERB,VB,18
regulate,regulate,ADJ,JJ,1
regulated,regulate,VERB,VBN,17
regulates,regulate,VERB,VBZ,15
regulates,regulate,NOUN,NNS,1
regulating,regulate,VERB,VBG,18
regulating,regulating,NOUN,NN,2
regulation,regulation,NOUN,NN,12
regulations,regulation,NOUN,NNS,4
regulators,regulator,NOUN,NNS,1
regurgitate,regurgitate,VERB,VB,1
regurgitated,regurgitate,VERB,VBN,3
regurgitated,regurgitated,ADJ,JJ,1
regurgitates,regurgitate,VERB,VBZ,1
regurgitation,regurgitation,NOUN,NN,13
rehabilitation,rehabilitation,NOUN,NN,12
rehardens,reharden,NOUN,NNS,1
reheve,reheve,VERB,VB,2
rehydrate,rehydrate,NOUN,NN,1
rehydration,rehydration,NOUN,NN,20
rehydration,rehydration,VERB,VBP,1
reimplantation,reimplantation,NOUN,NN,4
reimplanted,reimplante,VERB,VBN,2
reimplanted,reimplante,VERB,VBD,1
reinfection,reinfection,NOUN,NN,7
reinfestation,reinfestation,NOUN,NN,1
reinflate,reinflate,VERB,VB,2
reinforce,reinforce,VERB,VBP,1
reinforce,reinforce,VERB,VB,1
reinforced,reinforce,VERB,VBN,3
reinforcing,reinforce,VERB,VBG,1
reinfused,reinfuse,VERB,VBN,5
reinterpreting,reinterpret,VERB,VBG,2
reintroduced,reintroduce,VERB,VBD,2
reintroduction,reintroduction,NOUN,NN,1
rejected,reject,VERB,VBN,1
rejecting,reject,VERB,VBG,2
rejection,rejection,NOUN,NN,23
rejections,rejection,NOUN,NNS,1
rejoin,rejoin,VERB,VB,3
rejoin,rejoin,VERB,VBP,1
rejoined,rejoin,VERB,VBN,3
rejoined,rejoin,VERB,VBD,2
rejoining,rejoin,VERB,VBG,3
rejoins,rejoin,VERB,VBZ,1
relapse,relapse,NOUN,NN,7
relapses,relapse,NOUN,NNS,9
relapsing,relapse,VERB,VBG,8
relate,relate,VERB,VBP,1
relate,relate,VERB,VB,1
related,relate,VERB,VBN,122
related,related,ADJ,JJ,13
relates,relate,VERB,VBZ,5
relating,relate,VERB,VBG,41
relation,relation,NOUN,NN,19
relations,relation,NOUN,NNS,1
relationship,relationship,NOUN,NN,32
relationships,relationship,NOUN,NNS,15
relative,relative,ADJ,JJ,20
relative,relative,NOUN,NN,10
relatively,relatively,ADV,RB,50
relatives,relative,NOUN,NNS,17
relax,relax,VERB,VBP,9
relax,relax,VERB,VB,24
relaxant,relaxant,ADJ,JJ,20
relaxant,relaxant,NOUN,NN,7
relaxants,relaxant,NOUN,NNS,2
relaxation,relaxation,NOUN,NN,33
relaxations,relaxation,NOUN,NNS,1
relaxed,relax,VERB,VBN,4
relaxed,relaxed,ADJ,JJ,7
relaxed,relax,VERB,VBD,2
relaxes,relax,VERB,VBZ,10
relaxes,relaxe,NOUN,NNS,1
relaxing,relax,VERB,VBG,6
relay,relay,NOUN,NN,1
